cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgyHjPXj0amrt8T6YLl4AaABAg,CLAUDIA PURA POSE NO SABE NADA,3 months ago,@marucorzo9658,UCNQua4ovcp4ht5HzRJtDdWw,0,,https://yt3.ggpht.com/ytc/AIdro_nGwLhbR0Bp37FfCJgdOFnnaorRHCAYa7kUXGwSupw=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.393101
UgxG5wzYCLqzp8hJlDh4AaABAg,Y quien le va estar escribiendo a la botarga porque ni un minuto puede hablar sin leer que horror mas falsa imposible,3 months ago,@vanecatmom10,UCcNva06xU76tN48E1q7Ss5A,0,,https://yt3.ggpht.com/ytc/AIdro_kBCFelRQFPDj9QSQuH5tjNwR93yy-nvfdaaav1a1Vftdw=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.394172
UgwZIykyv2nvAQAT13Z4AaABAg,"Creo que todos acá,  nos percatamos como el INE, le favorece totalmente a la Xochitl.  Si en este ""primer debate"" fue favorecida,  imagínense nomas  el 2 de junio. Que serán  capaz  de hacer el prian junto con el Ine. Robaran descaradamente los resultados.",3 months ago,@wilberthku1561,UCg1zvpl2lYOLlDSp5pGcwpg,0,,https://yt3.ggpht.com/ytc/AIdro_kwnViBL5dvKEy63H7TqWxBfCVq-hcwKJ5hkCo4Q-M=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.395234
UgwNTmUSmQCdcJpHkpN4AaABAg,Recuerde Señoa Xóchilt que el peor presudente pobre señora cada que abla se muerde tanto la lengua que ya se ve sangrando,3 months ago,@rosamariavazquezlopez7824,UCsxMCSY-bYEWGzAiE-uj6gA,0,,https://yt3.ggpht.com/ytc/AIdro_n4QNzY-3kX4BvrgQ1b9L50bLGmT8WVc0N2bCrJ798=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.396307
UgzvpitWxVHNqCcFMrF4AaABAg,Xóchitl dio las mejores propuestas y respuestas desde mi punto de vista.,2 months ago,@gloriamelendrez4592,UC0u0QltL2-HVVQ4CmzwTvzQ,0,,https://yt3.ggpht.com/ytc/AIdro_nApV8iujzunOyy9wkMOKsZT7aAd4n3DaQM6TtD3xcY6eE=s88-c-k-c0x00ffffff-no-rj,False,False,1715893720.397389
UgzAS1gpyOw2Nr2OcoB4AaABAg,Definitivamente la botarga no trae nada,3 months ago,@luiscasillas4757,UC2ytxCVNs7TkpYQXsuY53YQ,0,,https://yt3.ggpht.com/ytc/AIdro_mRoExvUgkWxPOx16l1KOaVAi7ru4c4kuQttiTJfR0=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.398452
UgxjuVvkvuiDrIie4J54AaABAg,Sheimbaum tiene la boca llena de mentiras😢,3 months ago,@davidjimenez8717,UCNHtpHWOtBDaG82c8H-IerQ,0,,https://yt3.ggpht.com/ytc/AIdro_krsVX7KGcE7u9runi_zoK_sFQ3hh73uqPyq8jHD-rbmhE=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.399511
UgwPICv4QDvLbugz_a94AaABAg,#INE AHORA USTEDES SERAN TITERE DE XOCHITL GÁLVEZ??? HASTA PARECE QUE USTEDES LOS DEL #INE INTOCABLE LE TIENEN MIEDO A MOCHIL. NO MMN🤦🏻‍♀️🤦🏻‍♀️,3 months ago (edited),@l0301-th8vk,UCRmw-1KJe-XvTZ62FlB9ieA,0,,https://yt3.ggpht.com/DpYowM7go0u-omPSnVNA3uRjG58UosB3a7ql3VcdESIDFcgwmW-qMlP7_a9gywsmzecZB4Am=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.400578
Ugzw1XnTEJE8lhzg47p4AaABAg,Ni con el tiempo comprado pueden con Claudia,3 months ago,@OscarHernandez-qq9xt,UCutnf_GFCPWBSp2S0m-sBng,0,,https://yt3.ggpht.com/ytc/AIdro_m2uIa2gFdfD5bXDt00LKbJGAb_mOEwaWGfWEJcFT3lPDNP=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.401662
Ugw7O5_olFiUTzYvVc54AaABAg,"Asi haya mil debates, jamás le creeré a la CorruPRIAN, el otro de MC mis respetos por estar en medio de una burra y de una inteligente, en unas veces neutro, tanto atacando a Claudia como a Xochitl, pero al menos más coherente y con ideas más reales que la burrata, en fin, con debates o sin debates, ya sabemos quién es Claudia y ella sera nuestra próxima presidenta, se ha decidido y caso cerrado!!!...Y, por otra parte, que vergüenza INE, por favor ya pónganse a trabajar bien, que por eso instituciones como ustedes Mexico no crece, pero eso ya se está terminando y que bueno que los cambios siguen en pie...",3 months ago,@ericksuarez6772,UCX4d0cH8FC8NnVGw0huWUfw,0,,https://yt3.ggpht.com/ytc/AIdro_mHz4EAD-r8QwLCYVHg25l6S4yhOhZICR_S_hMlIbLK1oY=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.402716
UgxQqQ2mLvZgDH_u0M14AaABAg,"01:21:04 hermana, NO HA DISMINUIDO, AL CONTRARIO, HA AUMENTADO LA VIOLENCIA A LA MUJER.

¿Crees que cada 8 de marzo las mujeres salen porque se sienten seguras? 
Si como dices, cada delito por feminicidio se castiga, ¿por qué hay tantas madres, amigas, hermanas, etc. pidiendo justicia en cada marcha?

¿En qué México vives Sheinbaum?",3 months ago,@mariafernandacastrejongabr1122,UCbphNhPQMIqCGe8yiA3lWnw,0,,https://yt3.ggpht.com/ytc/AIdro_mBHH7DvDToNZI56TU46PCE6jl2S0ROcwumKS3IY-Ogiw8=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.403788
UgzX51lHar1eSqIak_J4AaABAg,"Desición sobre sus cuerpos las mujeres haciendo referencia a la elección de abortar, y yo me preguntó dónde quedan los derechos de esa vida inocente que están a punto de abortar,",3 months ago,@josemedina43,UCQqGhST2x9zuWo9pWi5r2Ww,0,,https://yt3.ggpht.com/ytc/AIdro_lOLm-ghLUyNeR63dHQLSJT7oFA7-F0BvqAJOjYEsiDZh4OjaFpfbdHReaGhCF6aq9AXw=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.404899
UgweLO7tviKU2LwrVF14AaABAg,Sheimbaum dice una barbaridad de mentiras!!! 🤨,3 months ago,@yvonnewuggetzer3530,UCMQdwWLDy75Yjdos5ovp2yA,0,,https://yt3.ggpht.com/ytc/AIdro_luMgLhFOVERg_G5Kp0r-Oz13qkC1PUub6QbDOl_8RQQA=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.406581
UgwIyZtKCpTjWibEAup4AaABAg,"Una chayota ahí de locutora...tenía que ser para hacerle difícil la situación a Claudia y favorecer al prian, ya nos la sabemos",3 months ago (edited),@AlfredoRodriguez-jo1gh,UCAZFet2uDTSFsWnxm8OjopA,0,,https://yt3.ggpht.com/ytc/AIdro_lvJklKp_dab5Q9BqPBVs_ZdZrEC-7z1P1BEkdeFdz39Mo=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.407665
Ugx5a2B1i9_iSG6W7t54AaABAg,"pobre xochil Gálvez ¿Tanta su ignorancia que hasta da vergüenza La única que se comporta ahí viene Claudia sheiman, nuestra verdadera presidenta.",3 months ago,@CarlosCarlos-cg1td,UCJEWV-RI__9pBKUhtO__NRw,0,,https://yt3.ggpht.com/ytc/AIdro_kk1vfwiqtMwaGpF8FGhgPq0S5SFNIYlZSbv_5RBGk=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.408766
Ugxq0K53gJ5_5u0ptdR4AaABAg,Puros ataques y nada de propuestas con esa Cochil Galvez,3 months ago,@user-zk6zr5mi6f,UCqaugvryOAWQbKFl1R-Jkzw,0,,https://yt3.ggpht.com/ytc/AIdro_k2MBvG9XLwRN9If4YzA0VF87BhAwOctBy8L32dSbG-AmH722OkziMXKiHaJkuGXf4ZlA=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.409837
Ugz98yhBM86r8TEpzmd4AaABAg,El INE nada imparcial todo mundo nos dimos cuenta y veíamos el reloj y pues que onda!!! Los moderadores totalmente a modo y favor de Xóchitl  y la que sabe sabe Claudia Presidenta 👏🏻👏🏻👏🏻,3 months ago,@irmacarbajal1230,UCkvDTlm7dp4zKQo51XRIT2A,0,,https://yt3.ggpht.com/ytc/AIdro_kWGOY2zL43BkQohHAF2ubCG6ZxCBJ3MFVPoRSNnCPL3skEILciTq3Gatqql3ZDXtWv5A=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.773899
Ugyzyg1RXC2ytkEmqBZ4AaABAg,"VAMOS CLAUUU❤❤,TE AMO MI AMOOOF❤❤",3 months ago,@Star-w4r,UCI0_Oz0EUE2cSH-UH5d1pbg,0,,https://yt3.ggpht.com/voUhWXe1e97k0l-3Ekz96HGg2XnkKFpugvO9tehJ-8lVcg3_DUjoyQmDulZ4v1w-KvycEv93Uw=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.775054
Ugx94NeDpO9M4NKfO_x4AaABAg,Lenguaje de señas que,3 months ago,@neimikiki2011,UCmRMnusBc9yeCOsr4-bL1TQ,0,,https://yt3.ggpht.com/291ItORPDgXTF3EDYl1a_WOzwfuzN8Lkj7GjC077GCYGgeVHyUj9sdhK0VMztHGNyGg4RarQTw=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.776158
UgytN-_0gRrQRA661pt4AaABAg,"INE, su trabajo resultó pésimo!! A quién van a meter a la cárcel por las chicanadas  que se hicieron durante el debate. A eso le llaman vigilancia y equidad!!?? El INE debe ser renovado desde cero!!",3 months ago,@lauradlavega,UCo0k9FFUwManNtJicJd_IWg,0,,https://yt3.ggpht.com/ephDMZrPDi-8IWRpbLROB9iokWpdeQ-WVDMeOwMB1souZCpj3-sI6dj9NUfYO0zCWx0899AZRA=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.777259
UgxbJOczKCHE5_IwR314AaABAg,Xóchitl solo abla de lo que ya está escrito por nuestro presidente Obrador .No tiene nada que ofrecer,3 months ago,@rosamariavazquezlopez7824,UCsxMCSY-bYEWGzAiE-uj6gA,0,,https://yt3.ggpht.com/ytc/AIdro_n4QNzY-3kX4BvrgQ1b9L50bLGmT8WVc0N2bCrJ798=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.778333
Ugx7S1QqgZQblXnKgd94AaABAg,"80 + 20  + 30  = 100
Segun Xochitl",3 months ago,@erendiradelavega9655,UCd7pb8TKqt68ncFHzLplHqw,0,,https://yt3.ggpht.com/ytc/AIdro_kzjMaakvurcQeOe9Jmc85n5vLc_PoTpynFuNDukv8=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.779395
UgyK-fqEB4SW_3N3jC54AaABAg,"CLAUDIA SHEINBAUM diplomatica y elocuente, próxima presidente",3 months ago,@salvadorsalazar7002,UCgcWDqnMQzn4FlhJUleqPNQ,0,,https://yt3.ggpht.com/ytc/AIdro_mLQpfquoEU0klEfvIxMa0qZ9htrSS5hWv1psR5nMY=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.780449
UgwvWu5KAp4Y3ucAQUJ4AaABAg,Ni un vasito de agua pa estas pobres 😂 por eso se le atora la R 😂,3 months ago,@christianavilescervantes8527,UCuAgB_bFAJhuScjTMPmeS2A,0,,https://yt3.ggpht.com/ytc/AIdro_kdHHPUY5gCJUZfVdygtU3hv9q8b_RYf-oVThb2ckuRNg=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.781563
UgxLIHR9W_uUfxK-w4R4AaABAg,"El INE como siempre protegiendo a la corrupción del  PRIAN, Xóchitl usando los colores de INE. Xóchitl en una tómbola de emociones y nerviosa,  tratando de copiar. Me hizo recordar los niños  de la secundaria. Además le falto enfocarse mas en las preguntas.",3 months ago (edited),@tecno1063,UCM2hjUMqceTrSbMSpiOfVwg,0,,https://yt3.ggpht.com/ytc/AIdro_lbvvxxqnrp7SM6OlsQLcEtkgftygQ21sVEE3qNLfYPKA=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.78264
UgwwTd8ZciRon6GwbMt4AaABAg,Mi próxima presidenta Claudia shembam 👏👏,3 months ago,@ReginaB-vv6lb,UCz9u1qHrUyKYWyZJxwm3BeQ,0,,https://yt3.ggpht.com/x9RllZ-lEjs82MuYRWbw3PI0yX3PTbk6a4kLx21nYxVvwQDOfm2STdch2Dbam-41brvqLbbx=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.783698
UgzdtbHJfSUGf6z8H914AaABAg,"No sea mentirosa Xóchitl Gálvez, UD representa el PRI . 
EL Ex Presidente Enrique Peña Nieto.
En el rubro de educación prometió también una tableta para que los niños de 5to año en adelante consultarán páginas de internet y nunca cumplió. Al menos acá en Coahuila nunca llegaron las dichosas tabletas.
Ni un voto para el PRIAN.
Voto masivo a MORENA 🎉",3 months ago,@user-wj1hw7nx4d,UCeJqtziZobL2meVLvhRBBKw,0,,https://yt3.ggpht.com/ytc/AIdro_kRdiwgGASa43GPYT-c3Z6MApteJOGOBXuLd7u6TpOt2CJm9iQ6p6u16RMmQYwe-Tke3g=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.784784
UgxR_l9hVdyd-bo65wh4AaABAg,"Este sí ganó premios, pero el premio que ganó es la sonrisa del guasón. 😂😂😂😅",3 months ago,@CarlosCarlos-cg1td,UCJEWV-RI__9pBKUhtO__NRw,0,,https://yt3.ggpht.com/ytc/AIdro_kk1vfwiqtMwaGpF8FGhgPq0S5SFNIYlZSbv_5RBGk=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.786419
Ugy71u2nCAmIe1llBPB4AaABAg,Arriba la cuarta t arriba  Claudia con todo,3 months ago,@arceNavarrete,UC0UOHVmYMH4WF48zw1Z0Biw,0,,https://yt3.ggpht.com/ytc/AIdro_kmgxHKc8xozr6x6dMSVMnexiqOL1z4U3bebLA6dRA=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.787523
Ugyh5fFegDW1olfnaMN4AaABAg,"Qué barbaridad!!! Gálvez sólo tiene datos torcidos para responder y cuál es su plataforma? No tiene!😮 la única que ha mostrado claramente su proyecto de nación es la Dra. Sheinbaum, por eso ¡Vamos juntos! A ganar la presidencia!",3 months ago,@asesorjuridico4643,UCIH--F3hoaPj0g7FprjRqBg,0,,https://yt3.ggpht.com/ytc/AIdro_nfwCRG8_krEvM43N5EGdlt9IOl7Y-us4TNImkMkQgdSl8=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.788581
Ugwxn8vgqN1XXjW8zTJ4AaABAg,Vamos claudia 🇲🇽,3 months ago,@RAULRAMONMTZ,UC_4emwhtZ76_yiqfyPnKR5w,0,,https://yt3.ggpht.com/CGCpu3nopwRAQUkvdjIo2m63TI2rps6oQVITcZuIunV_uJ2djNbdPzoaUprGdA90ELsGsDJ6wQ8=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.789695
Ugxc88kJxALMb_qdVpV4AaABAg,"Cuando tienes los ojos cerrados le vas al priam 😔
Voy por la DOC:CLAUDIA",3 months ago,@luisfernandocauichpuc3960,UCy-MsozACvJYB_lpyxf_YmQ,0,,https://yt3.ggpht.com/ytc/AIdro_l7i2038rwW3dIv2xBsI1KP0Ox-chmp-zUEaKKa408OWeE=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.790754
UgzcrdCEGwGH7G8bOFZ4AaABAg,INE  que pena dan ... se nota que su favorita es la botarga !,3 months ago,@user-zi5ts4ie4e,UCgZvrvoCil1jM9C3s5HFFoQ,0,,https://yt3.ggpht.com/ytc/AIdro_n5jhBMgdrE7WFnKKuwEKK0iT9LUeTW0oTCmGRsck3QGRhqsGcoCesxpa6j0WBHnWJxxg=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.791824
UgxJ77eMhXnCSyrTTdd4AaABAg,La tajeta😂😂😂,3 months ago,@estelamaximinorodriguez1093,UCp7yQtfa7_Y_a9qx3hnuFCw,0,,https://yt3.ggpht.com/ytc/AIdro_mpB-_E2doBNe1--8uENO8PTrbwMa6TcykKn2OW15s=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.792892
Ugxce9Rca6gX_8tmzSd4AaABAg,Perdió la Candidata del INE?,3 months ago,@JorgeDiaz-gf3vw,UCkH1o42UAnQYhvot0cEo6qw,0,,https://yt3.ggpht.com/ytc/AIdro_nkHMdD8-iph0EM_9XXOHFTX5yr1_08Pyl5RsRmTC8NcKJnWauEhfigEgk72JRwumN-OA=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.793953
UgwHWUscUQwYYURMEcd4AaABAg,Arriba mi compa maynez,3 months ago,@miguelmarin4592,UC2qHylXNfilxx9R9LLPCvUg,0,,https://yt3.ggpht.com/ytc/AIdro_mmCHVFlphMx8NJPr-CbGU5KslBnyYowWg2Z_E3bYf3FXg=s88-c-k-c0x00ffffff-no-rj,False,False,1713301720.795018
UgzvJfYy9GLs0t0fpFl4AaABAg,"Analizando el debate ,la Xochitl cero preparada sin propuestas consisas y claras siempre hablando al viento queriendo que los muertos den su opinión,Maynez el la lela dándole por su lado a cada una, Claudia firme al ser atacada por Xochitl y clara y congruente con sus propuestas.",3 months ago,@daysybautista1794,UC6qf9uHot7n6Zi6If7UrXlA,0,,https://yt3.ggpht.com/ytc/AIdro_nrpjKvqz3EAqB-0Q9sd4VbUgtpr7Qhrn-zL0l_IiRhDA=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.163065
UgzyyRh9vuqfv6upwsN4AaABAg,Te apoyamos candidata Claudia Sheinbaum,3 months ago,@angelespinosa7848,UCarvpU01bhKDwVYW-wHaK4A,0,,https://yt3.ggpht.com/ytc/AIdro_lOOkobvCkAxJt70BUihWQy9rweD-jk41QTMfo3GyWrfNTL=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.16422
UgzLN2L6I8f84Cwg4WF4AaABAg,01:17:19 NINGUNO ES HONESTO ALV,3 months ago,@mariafernandacastrejongabr1122,UCbphNhPQMIqCGe8yiA3lWnw,0,,https://yt3.ggpht.com/ytc/AIdro_mBHH7DvDToNZI56TU46PCE6jl2S0ROcwumKS3IY-Ogiw8=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.165341
Ugx7a_ACvndGRGKuTh14AaABAg,"Se ve claramente que este medio de comunicación tiene tendencia a apoyar a la candidata Xóchitl, los resultados los tiene sheinbaum.",3 months ago,@arquitecarmen,UClx36KmdFH4Q9d_AJF1G8dQ,0,,https://yt3.ggpht.com/QoX-qZvcnfuz39-XpPs08j26z8LZqxqjllhXqx55DXSr-0LcpQ9U31pl4cpleZYnBuiDyEFj=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.166406
Ugx29Fi20tbkFCZl4JN4AaABAg,Mi familia y yo con claudia,3 months ago,@adrianamonoz691,UCDjqXjrU3QavEqPdZ_NuvFQ,0,,https://yt3.ggpht.com/ytc/AIdro_m3sRzMPrsjxhw4VoNIFFyLBVmjpds3979I1O-CkNhalOQ=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.167534
Ugw7Elg1FoEDy4Ko-UF4AaABAg,Hola soy Xóchitl Gálvez soy una persona que nunca ah militado en ningun partido politico y nunca militare jajajajajajajajaa weee osea estas representando al PRI PAN Y PRD.. osea 🤣🤣,3 months ago,@emmanuelmadrigal2456,UCKWJOsiUBOiEARQeb3V4m4g,0,,https://yt3.ggpht.com/ytc/AIdro_n6rQFw8EJeCq2pH8DjzJlS-LdHbLgBNjdaG3Du7NRP3Oe_=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.168765
Ugw-S3NdkaTKVa_nGvB4AaABAg,"Maynez para presidente 🗿, ninguna vieja debe gobernar el pais",3 months ago,@aaee5224,UCrfC4oGbk4E4sah34gvhFXA,0,,https://yt3.ggpht.com/ytc/AIdro_m0AOPhh1TBdi2R9qqRYVkYPHkWKNurLK1G9LFwsGaaidc=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.169879
Ugz0hH4Hfgrpiz2ZA6x4AaABAg,"PT y VERDE siempre con el PRI y los amigos de SALINAS, digo MORENA es que sa cambiaron de nombre se me olvidaba...",3 months ago,@george.lopez1,UC20lb2ibf2MV14-af-8T6dg,0,,https://yt3.ggpht.com/ytc/AIdro_kF0sVbJhTngDhE4UZ-mOLCftZ10dA8z1nCYv4nOdxRC7o=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.170946
UgxsuPdRUsjPAKI8HVd4AaABAg,"Que falta de ética de Xochitl, solo atacó a Claudia, en lugar de responder a las preguntas del debate, que estup...",3 months ago,@salustiapacheco9428,UCJNMlw_xqdvRhCkaTRC60PA,0,,https://yt3.ggpht.com/ytc/AIdro_nFKD2o_pGhydJAkBTGKM59dJL1rveULtNeIwXzkxmNwD9Q=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.171998
UgyTlBReY7rqV9lwvA14AaABAg,"El matrimonio igualitario no existe
La palabra matrimonio es para definir la union entre hombre y mujer",3 months ago,@josemedina43,UCQqGhST2x9zuWo9pWi5r2Ww,0,,https://yt3.ggpht.com/ytc/AIdro_lOLm-ghLUyNeR63dHQLSJT7oFA7-F0BvqAJOjYEsiDZh4OjaFpfbdHReaGhCF6aq9AXw=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.173079
UgwwC1jwYy_4koIVmp14AaABAg,Xochil la menos indicada en gobernar el pais ya que seria volver a lo mismo o peor.,3 months ago,@roshi1384,UCxpd-yeOp0ymP4LDwK4JICw,0,,https://yt3.ggpht.com/pbELC99mmrULSU_LNFcZiZd3FmLNQAq_Zxw5079b902hlR5AOvGZL50kUX4F4sXxFHly-ixV=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.174141
UgwJMcsJVvAPeQ5hLKJ4AaABAg,Solo que no quedemos en manos de la chanchita Gálvez,3 months ago,@susanacortes3549,UCbtNapPmB40FMariyzWcnoA,0,,https://yt3.ggpht.com/ytc/AIdro_lv1tB-4_IH8KJzoL7t9ryMVc8NQwji8VwAUNMcQEWb8iRK=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.175196
UgzPnul2qW8lRgiym2t4AaABAg,Lopez San Martin 🐀,3 months ago,@axolotl7701,UCM-VK72w-F74AIbmCZsT3Ug,1,,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.176297
UgwNJPjFRhzbtiA1DaB4AaABAg,Claudia y el pasado...x eso NO SE AVANZA ESTAN ATORADOS EN EL PASADO!!!!EL PROMETER NO EMPOBRECE X ESO ESTAMOS COMO ESTAMOS PURAS PROMESAS ....CADA VEZ ESTAMOS PEOR...DESPIERTA MEXICOOO 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,3 months ago (edited),@arulandin7009,UCtZovRQ12hzy02CaI7_eYYA,0,,https://yt3.ggpht.com/dmTny6Y6N08jf92KXTEsUu3RFB7K_njorZGtiAit2Q_uULuIPNSfvUFtRTcfMP2C8GvMMjUr=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.177885
Ugw6q4vn6RzMPd-zBbx4AaABAg,Corrupto INE restando tiempo a Claudia,3 months ago,@mariaberenicecastromorales7439,UCA4njsgJvKbNwhLGhHd1yAg,0,,https://yt3.ggpht.com/ytc/AIdro_mp5BHtWA80vQXe5GQGGJC5HSAgwawTY449G435D_WqweF5fNSBjGscoCuzbxwx91FdyA=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.179759
Ugx2fLinwC_UewddAwt4AaABAg,Robo total de INE a morena y apoyo a Xochitl xq en el minuto 18:44 se ve como le bajan el tiempo a Claudia mientras Xochitl habla y  cuado llega 3:11 para y le acomodan a 3:10,3 months ago,@ricardovelasco3351,UCB7EnOpNWdSy66Llt5_M0YA,0,,https://yt3.ggpht.com/ytc/AIdro_kYJ3STQCT1NtaXPUaPcOkrBbGIdE0ZiYkPGz5bbaI=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.180917
UgzD6pF9ykweL4g94lR4AaABAg,"El INE de ineptos, de inexactos, de ineficientes, inexpertos. Jugando a favor del PRIAN. ¡Reforma electoral urgente, Plan C de Claudia, voto masivo por Morena!",3 months ago,@mutaresvivir,UCjRBFrrWg5YTllyj-hna9gA,0,,https://yt3.ggpht.com/ytc/AIdro_mLD7odFAXJR0TAnmkJPhFHzm0v77XdQuYfZo5eyce9sQ=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.181997
UgxBEPi5zet4lFcoKpF4AaABAg,"INE SU RELOJ DE CONTEO CON LA DRA CLAUDIA NO COICIDE CON MI RELOJ LO ADELANTAN A PASO ACELERADO DE 10 SEGUNDOS, A LA BOTARGA COGUPTA LO ATRASAN HASTA 1:17 UN MINUTO Y 17 SEGUNTOS COMPREVENLO USTEDES MISMO EN EL 1:05:19 APARTE DE ESO LO ATRASAN HASTA 9 SEGUNDOS  QUE DESCARO INE COGUPTO.",3 months ago,@HARMONICPATTERNS.,UCGDeToj3IZyS5vr_H3JJnvA,0,,https://yt3.ggpht.com/ytc/AIdro_mdID9B6jqOkxj10XVebI2g7CMNPzhwqtkfrV5i-TryQJM=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.183069
Ugy-9rOufXl34tOKPV54AaABAg,"SE DICE QUE LA QUE GANÓ EL DEBATE FUE cLAUDIA. PERO, ES COMO SI VAS A UNA ENTREVISTA DE TRABAJO Y NO LE CONTESTAS AL ENTREVISTADOR LA MAYORÍA DE LAS PREGUNTAS QUE TE HACE Y SALES MUY CONTENTA DICIENDO,: YA GANÉ, YA GANÉ... CLAUDIA FARSANTE",3 months ago,@ernestovillanueva7816,UC1QRxafUPBfGVKuwPPWyjSA,0,,https://yt3.ggpht.com/ytc/AIdro_lqP0XE-1eXCk5jCT9gfZR_mqecZlp3HyNrF2ovUNQ=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.184154
UgycdP7miieTNOL2TBl4AaABAg,Viva Claudia y la 4 t❤❤,3 months ago,@VictoriaPerez-gp6po,UCyy_4HGcGxYw6Pm4s8CGN4g,0,,https://yt3.ggpht.com/ytc/AIdro_nfdS30OFU0VMHe0Vbrc4mAIXnINFvVUV2GydwXyyqhlnPdW9JuCjp1B7pCuhg4jeC7Gw=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.185256
UgzwHqAyZ6W1WVsSFsh4AaABAg,"Vaya circo electoral, Muerto el rey 👑, viva el rey 👑!",3 months ago,@erickr.escobar6376,UCkBP3TNkKpZxqRtaKkGOW4A,0,,https://yt3.ggpht.com/ytc/AIdro_lzJMYi3Vt_K0t39-L4mFusr6OI0MbVD_5-kdTb78wyXJ8=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.647523
UgzC4sKQRTKtdJBOaHh4AaABAg,"Quiero un nayib bukele para mi país ,por lo menos en el discurso.porque estos no me transmiten nada .",3 months ago,@josuefrancisco3993,UCtbX1eA01lmjJ0IKHbu7HgQ,0,,https://yt3.ggpht.com/ytc/AIdro_n3m7xeWn5ptA_zwpmU81y3O6-jbv8WvjnnpyQKbi9YeNOmEZNThwjQW3EwN3-DVI6pDA=s88-c-k-c0x00ffffff-no-rj,False,False,1713301721.649689
UgyqRAstRldq2cjCbBV4AaABAg,Xóchitl con todo,1 month ago,@GabyRodriguez-cq3qw,UCKa3WTfBJH6Wc2_q-JrV5mw,0,,https://yt3.ggpht.com/ytc/AIdro_mOlsgwea8EuVKtSWWBGPprYpaJ3ABGLE-6xcRkc0Pv0eB5KGX5SrKX2B1RGWTU5OGDNw=s88-c-k-c0x00ffffff-no-rj,False,False,1718572121.651602
